session_id,alternative_id,mode,carrier,service_identifier,service_tier,departure_window,raw_cost,raw_duration,raw_distance,transfer_count,carbon_estimate_kg,p_on_time,p_severe_delay,p_cancelled,source_dataset,source_record_id
S0000041,S0000041_A1,Flight,Indigo,6E-5358,Economy,Early Morning,4611.0,1.33,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5358_158799
S0000041,S0000041_A2,Flight,Air India,AI-9893,Economy,Early Morning,5815.0,14.75,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9893_165615
S0000041,S0000041_A3,Rail,Pass,59440,Standard Sleeper,Early Morning,112.79,6.28,216.9,0,6.94,0.65,0.1,0.03,canonical_train_routes.parquet,train_59440_SCH_BVI
S0000042,S0000042_A1,Flight,Vistara,UK-874,Economy,Morning,9079.0,8.33,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-874_174153
S0000042,S0000042_A2,Flight,Air India,AI-515,Economy,Morning,5019.0,8.0,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-515_172579
S0000042,S0000042_A3,Rail,SF,12317,Standard Sleeper,Morning,11358.83,18.0,21843.9,0,699.0,0.65,0.1,0.03,canonical_train_routes.parquet,train_12317_SCY_SDAH
S0000042,S0000042_A4,Rail,SF,12477,3-Tier AC,Morning,338.48,3.85,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_12477_SCPD_JAT
S0000043,S0000043_A1,Flight,Vistara,UK-850,Business,Evening,42521.0,12.17,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-850_246934
S0000043,S0000043_A2,Rail,SF,12627,3-Tier AC,Evening,54655.96,39.25,36899.3,0,1180.78,0.6328,0.27,0.0,canonical_train_routes.parquet,train_12627_SBC_NDLS
S0000043,S0000043_A3,Rail,Exp,17307,Standard Sleeper,Evening,9407.06,18.05,18090.5,0,578.9,0.65,0.1,0.03,canonical_train_routes.parquet,train_17307_YPR_KLM
S0000044,S0000044_A1,Flight,Vistara,UK-637,Economy,Evening,4381.0,18.33,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-637_7538
S0000044,S0000044_A2,Flight,Air India,AI-544,Business,Evening,41113.0,16.42,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-544_209785
S0000044,S0000044_A3,Rail,Exp,11062,Standard Sleeper,Evening,200.98,8.37,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11062_BDI_LTT
S0000044,S0000044_A4,Rail,Exp,11016,3-Tier AC,Evening,617.02,8.42,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11016_BDI_LTT
S0000045,S0000045_A1,Flight,Vistara,UK-827,Business,Night,23898.0,2.08,1033.5,0,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-827_243531
S0000045,S0000045_A2,Flight,GO FIRST,G8-303,Economy,Night,3000.0,2.08,1033.5,0,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-303_79224
S0000045,S0000045_A3,Flight,Vistara,UK-986,Economy,Night,3998.0,11.17,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-986_80537
S0000045,S0000045_A4,Rail,Exp,18029,2-Tier AC,Night,1943.61,16.97,860.6,0,27.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_18029_LTT_TMR
S0000045,S0000045_A5,Rail,SF,12101,3-Tier AC,Night,1319.13,14.42,860.9,0,27.55,0.65,0.1,0.03,canonical_train_routes.parquet,train_12101_LTT_TMR
S0000046,S0000046_A1,Flight,GO FIRST,G8-7534,Economy,Afternoon,4020.0,7.25,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7534_12750
S0000046,S0000046_A2,Flight,GO FIRST,G8-7533,Economy,Afternoon,4020.0,6.17,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7533_16294
S0000046,S0000046_A3,Rail,Exp,06202,3-Tier AC,Afternoon,26494.38,16.65,17871.2,0,571.88,0.65,0.1,0.03,canonical_train_routes.parquet,train_06202_KLM_Y
S0000046,S0000046_A4,Rail,Exp,17308,2-Tier AC,Afternoon,39504.79,19.73,18090.5,0,578.9,0.65,0.1,0.03,canonical_train_routes.parquet,train_17308_KLM_YPR
S0000047,S0000047_A1,Flight,Indigo,6E-6505,Economy,Night,1776.0,1.25,456.1,0,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6505_170631
S0000047,S0000047_A2,Rail,GR,06502,2-Tier AC,Night,3122.77,34.07,1401.5,0,44.85,0.65,0.1,0.03,canonical_train_routes.parquet,train_06502_SCH_SDVL
S0000048,S0000048_A1,Flight,Vistara,UK-824,Economy,Night,14014.0,13.17,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-824_198646
S0000048,S0000048_A2,Rail,Exp,19305,3-Tier AC,Night,1011.59,10.08,653.1,0,20.9,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_19305_KMS_HWH
S0000048,S0000048_A3,Rail,Exp,13152,2-Tier AC,Night,1498.02,12.27,656.2,0,21.0,0.4566,0.4357,0.0144,canonical_train_routes.parquet,train_13152_KMS_KOAA
S0000049,S0000049_A1,Flight,Vistara,UK-890,Economy,Evening,6461.0,23.42,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-890_170453
S0000049,S0000049_A2,Rail,Exp,16505,3-Tier AC,Evening,1992.68,31.57,1316.0,0,42.11,0.65,0.1,0.03,canonical_train_routes.parquet,train_16505_SCH_SDVL
S0000050,S0000050_A1,Flight,Indigo,6E-711,Economy,Afternoon,5691.0,6.0,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-711_57415
S0000050,S0000050_A2,Flight,Indigo,6E-5308,Economy,Afternoon,5103.0,6.75,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5308_53669
S0000050,S0000050_A3,Rail,Exp,16339,2-Tier AC,Afternoon,2409.26,22.02,1074.2,0,34.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_16339_DR_CSDR
S0000050,S0000050_A4,Rail,Exp,16331,2-Tier AC,Afternoon,2409.47,22.03,1074.3,0,34.38,0.65,0.1,0.03,canonical_train_routes.parquet,train_16331_DR_CSDR
S0000051,S0000051_A1,Flight,GO FIRST,G8-125,Economy,Night,4549.0,12.5,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-125_124228
S0000051,S0000051_A2,Flight,Vistara,UK-774,Economy,Night,13524.0,27.58,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-774_120026
S0000051,S0000051_A3,Flight,Vistara,UK-774,Business,Night,61583.0,12.0,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-774_261933
S0000051,S0000051_A4,Rail,SF,12906,3-Tier AC,Night,2261.89,23.75,1497.9,0,47.93,0.65,0.1,0.03,canonical_train_routes.parquet,train_12906_HWH_BDI
S0000051,S0000051_A5,Rail,Exp,16318-Slip,2-Tier AC,Night,1351.3,13.37,588.9,0,18.84,0.65,0.1,0.03,canonical_train_routes.parquet,train_16318-Slip_JAT_DSB
S0000052,S0000052_A1,Flight,Vistara,UK-852,Business,Morning,37985.0,11.42,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-852_256671
S0000052,S0000052_A2,Flight,Indigo,6E-541,Economy,Morning,6254.0,7.75,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-541_110584
S0000052,S0000052_A3,Flight,Vistara,UK-852,Economy,Morning,5322.0,22.33,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-852_114382
S0000052,S0000052_A4,Rail,SF,12539,2-Tier AC,Morning,3747.99,30.43,1688.3,0,54.03,0.65,0.1,0.03,canonical_train_routes.parquet,train_12539_YPR_SCKR
S0000052,S0000052_A5,Rail,Express,12890,3-Tier AC,Morning,1530.33,20.2,1003.6,0,32.12,0.65,0.1,0.03,canonical_train_routes.parquet,train_12890_YPR_SCM
S0000053,S0000053_A1,Flight,Indigo,6E-5006,Economy,Early Morning,2339.0,2.17,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5006_46478
S0000053,S0000053_A2,Flight,Air India,AI-649,Business,Early Morning,35520.0,24.67,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-649_226722
S0000053,S0000053_A3,Flight,Air India,AI-649,Business,Early Morning,35520.0,17.08,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-649_229391
S0000053,S0000053_A4,Rail,Exp,11067,3-Tier AC,Early Morning,617.02,6.85,386.5,0,12.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_11067_LTT_BDI
S0000053,S0000053_A5,Rail,SF,12165,Standard Sleeper,Early Morning,200.98,6.75,386.5,0,12.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_12165_LTT_BDI
S0000054,S0000054_A1,Flight,AirAsia,I5-830,Economy,Night,3862.0,11.0,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-830_140493
S0000054,S0000054_A2,Rail,Exp,15228,3-Tier AC,Night,2974.22,36.08,1979.2,0,63.33,0.65,0.1,0.03,canonical_train_routes.parquet,train_15228_HWH_YPR
S0000055,S0000055_A1,Flight,Vistara,UK-958,Business,Afternoon,49613.0,7.83,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-958_244625
S0000055,S0000055_A2,Flight,Vistara,UK-944,Business,Afternoon,94604.0,19.25,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-944_241701
S0000055,S0000055_A3,Rail,Exp,19115,2-Tier AC,Afternoon,1711.44,15.03,754.1,0,24.13,0.65,0.1,0.03,canonical_train_routes.parquet,train_19115_BDTS_BMSB
S0000056,S0000056_A1,Flight,GO FIRST,G8-334,Economy,Morning,6395.0,9.5,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-334_25400
S0000056,S0000056_A2,Rail,Raj,12313,Premium 3-Tier AC,Morning,2483.63,18.0,1312.1,0,41.99,0.65,0.1,0.03,canonical_train_routes.parquet,train_12313_DSBP_SDAH
S0000056,S0000056_A3,Rail,Drnt,12262,Premium 2-Tier AC,Morning,49928.99,18.0,18291.6,0,585.33,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12262_PI_HWH
S0000057,S0000057_A1,Flight,Vistara,UK-880,Economy,Afternoon,2350.0,2.25,1265.6,0,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-880_158365
S0000057,S0000057_A2,Flight,Indigo,6E-269,Economy,Afternoon,5846.0,9.75,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-269_157127
S0000057,S0000057_A3,Rail,SF,22132,3-Tier AC,Afternoon,648.4,7.23,407.7,0,13.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_22132_SCKR_BDI
S0000058,S0000058_A1,Flight,Vistara,UK-878,Economy,Afternoon,7927.0,18.92,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-878_166069
S0000058,S0000058_A2,Rail,Exp,17312,Standard Sleeper,Afternoon,316.21,14.5,608.1,0,19.46,0.65,0.1,0.03,canonical_train_routes.parquet,train_17312_VSG_SDVL
S0000058,S0000058_A3,Rail,SF,12510,Standard Sleeper,Afternoon,585.0,20.5,1125.0,0,36.0,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_12510_SCM_SBC
S0000059,S0000059_A1,Flight,Air India,AI-526,Business,Evening,60631.0,15.92,1385.2,2,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-526_274504
S0000059,S0000059_A2,Flight,AirAsia,I5-1563,Economy,Evening,5152.0,12.75,1385.2,2,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1563_149540
S0000059,S0000059_A3,Rail,SF,12813,3-Tier AC,Evening,234.74,2.0,128.2,0,4.1,0.65,0.1,0.03,canonical_train_routes.parquet,train_12813_HWH_KSO
S0000060,S0000060_A1,Flight,Vistara,UK-708,Business,Night,62255.0,23.5,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-708_271937
S0000060,S0000060_A2,Rail,SF,12332,2-Tier AC,Night,499.79,3.52,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_12332_JAT_SCPD
S0000060,S0000060_A3,Rail,SF,12321,3-Tier AC,Night,2015.92,22.1,1331.7,0,42.61,0.65,0.1,0.03,canonical_train_routes.parquet,train_12321_HWH_SCKR
S0000061,S0000061_A1,Flight,Vistara,UK-902,Business,Afternoon,66928.0,6.92,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-902_232248
S0000061,S0000061_A2,Flight,GO FIRST,G8-7537,Economy,Afternoon,6319.0,6.92,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7537_59101
S0000061,S0000061_A3,Rail,Exp,16339,3-Tier AC,Afternoon,1634.82,22.02,1074.2,0,34.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_16339_DR_CSDR
S0000062,S0000062_A1,Flight,Indigo,6E-244,Economy,Early Morning,5551.0,8.0,1385.2,2,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-244_199623
S0000062,S0000062_A2,Flight,Vistara,UK-832,Economy,Early Morning,11069.0,12.67,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-832_198849
S0000062,S0000062_A3,Rail,Exp,15097,2-Tier AC,Early Morning,3508.63,30.33,1578.5,0,50.51,0.65,0.1,0.03,canonical_train_routes.parquet,train_15097_SPJ_JAT
S0000062,S0000062_A4,Rail,Pass,59386,3-Tier AC,Early Morning,365.27,5.9,216.4,0,6.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_59386_MSO_LMNR
S0000063,S0000063_A1,Flight,Air India,AI-773,Economy,Evening,13524.0,17.92,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-773_136450
S0000063,S0000063_A2,Flight,AirAsia,I5-1563,Economy,Evening,11261.0,4.17,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1563_135804
S0000063,S0000063_A3,Flight,AirAsia,I5-1563,Economy,Evening,10631.0,4.17,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1563_135720
S0000063,S0000063_A4,Rail,SF,12509,3-Tier AC,Morning,178242.48,18.0,120403.7,0,3852.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12509_HWHG_BNC
S0000064,S0000064_A1,Flight,Vistara,UK-867,Economy,Afternoon,8268.0,28.25,456.1,2,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-867_113287
S0000064,S0000064_A2,Flight,Air India,AI-573,Economy,Afternoon,11490.0,21.67,456.1,2,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-573_114063
S0000064,S0000064_A3,Flight,Air India,AI-501,Business,Afternoon,56476.0,7.25,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-501_257232
S0000064,S0000064_A4,Rail,Exp,17309,Standard Sleeper,Afternoon,315.64,14.57,607.0,0,19.42,0.65,0.1,0.03,canonical_train_routes.parquet,train_17309_SDVL_VSG
S0000065,S0000065_A1,Flight,Air India,AI-804,Business,Early Morning,60508.0,16.17,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-804_253337
S0000065,S0000065_A2,Rail,Exp,16515,3-Tier AC,Early Morning,726.69,12.55,460.6,0,14.74,0.65,0.1,0.03,canonical_train_routes.parquet,train_16515_SDVL_SHMI
S0000066,S0000066_A1,Flight,Vistara,UK-816,Economy,Morning,6568.0,10.5,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-816_101631
S0000066,S0000066_A2,Flight,Vistara,UK-852,Business,Morning,20760.0,1.92,834.4,0,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-852_250318
S0000066,S0000066_A3,Flight,Vistara,UK-812,Economy,Morning,6568.0,7.92,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-812_101250
S0000066,S0000066_A4,Rail,SF,12975,2-Tier AC,Morning,80328.34,37.8,36816.9,0,1178.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12975_Y_KRLS
S0000067,S0000067_A1,Flight,Indigo,6E-5207,Economy,Morning,6921.0,1.58,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5207_158654
S0000067,S0000067_A2,Flight,Air India,AI-9875,Economy,Morning,3844.0,21.58,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9875_163286
S0000067,S0000067_A3,Flight,GO FIRST,G8-424,Economy,Morning,4165.0,6.25,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-424_165161
S0000067,S0000067_A4,Rail,SF,12101,3-Tier AC,Morning,111117.08,18.0,75048.7,0,2401.56,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12101_BSCN_LTT
S0000067,S0000067_A5,Rail,SF,12362,3-Tier AC,Morning,2777.67,18.0,1846.4,0,59.08,0.65,0.1,0.03,canonical_train_routes.parquet,train_12362_SCY_DR
S0000068,S0000068_A1,Flight,Vistara,UK-706,Business,Morning,69065.0,11.33,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-706_265681
S0000068,S0000068_A2,Flight,Air India,AI-402,Economy,Morning,5523.0,11.75,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-402_132739
S0000068,S0000068_A3,Rail,SF,09022,3-Tier AC,Morning,2872.54,32.33,1910.5,0,61.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_09022_JAT_BDTS
S0000068,S0000068_A4,Rail,Drnt,12262,Premium 3-Tier AC,Morning,3556.45,26.17,1892.0,0,60.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_12262_HWH_DR
S0000069,S0000069_A1,Flight,Vistara,UK-902,Economy,Afternoon,4414.0,17.92,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-902_74895
S0000069,S0000069_A2,Flight,Indigo,6E-711,Economy,Afternoon,6657.0,5.0,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-711_75558
S0000069,S0000069_A3,Flight,Air India,AI-442,Business,Afternoon,45693.0,18.92,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-442_240086
S0000069,S0000069_A4,Rail,SF,04728,2-Tier AC,Afternoon,581.11,3.58,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_04728_BDTS_SCH
S0000069,S0000069_A5,Rail,GR,12216,3-Tier AC,Afternoon,393.69,2.97,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_12216_BDTS_SCH
S0000070,S0000070_A1,Flight,Vistara,UK-854,Business,Evening,56040.0,25.5,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-854_259183
S0000070,S0000070_A2,Flight,Vistara,UK-864,Business,Evening,44280.0,24.92,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-864_260464
S0000070,S0000070_A3,Flight,Vistara,UK-850,Business,Evening,44280.0,12.92,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-850_261345
S0000070,S0000070_A4,Rail,Exp,16315,Standard Sleeper,Evening,302.74,11.17,582.2,0,18.63,0.65,0.1,0.03,canonical_train_routes.parquet,train_16315_SBC_KLMR
S0000070,S0000070_A5,Rail,Pass,56240,Standard Sleeper,Evening,14.2,1.0,27.3,0,0.87,0.65,0.1,0.03,canonical_train_routes.parquet,train_56240_KRNH_MSS
S0000071,S0000071_A1,Flight,SpiceJet,SG-329,Economy,Afternoon,8768.0,26.42,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-329_186258
S0000071,S0000071_A2,Rail,Exp,11066,2-Tier AC,Afternoon,547.97,3.92,220.4,0,7.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_11066_MUO_BDI
S0000072,S0000072_A1,Flight,Vistara,UK-898,Economy,Early Morning,9178.0,12.58,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-898_159206
S0000072,S0000072_A2,Flight,Vistara,UK-860,Economy,Early Morning,5395.0,7.17,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-860_163829
S0000072,S0000072_A3,Flight,Vistara,UK-860,Business,Early Morning,58315.0,8.0,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-860_280159
S0000072,S0000072_A4,Rail,Exp,11070,3-Tier AC,Early Morning,26884.95,17.32,18135.1,0,580.32,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11070_SCI_LTT
S0000073,S0000073_A1,Flight,GO FIRST,G8-509,Economy,Early Morning,9073.0,12.75,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-509_172130
S0000073,S0000073_A2,Rail,SF,12513,Standard Sleeper,Early Morning,753.32,27.42,1448.7,0,46.36,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12513_SC_HWH
S0000073,S0000073_A3,Rail,Exp,13040,Standard Sleeper,Early Morning,10409.78,23.87,20018.8,0,640.6,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_13040_ASCE_HWH
S0000074,S0000074_A1,Flight,Vistara,UK-776,Economy,Evening,5045.0,2.75,1665.7,0,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-776_130013
S0000074,S0000074_A2,Rail,SF,12620,3-Tier AC,Evening,1070.34,13.33,692.8,0,22.17,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12620_SHMI_LTT
S0000075,S0000075_A1,Flight,Air India,AI-565,Business,Afternoon,37658.0,6.08,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-565_246845
S0000075,S0000075_A2,Rail,SKr,12629,3-Tier AC,Afternoon,29335.98,44.25,19791.2,0,633.32,0.65,0.1,0.03,canonical_train_routes.parquet,train_12629_SDVL_NZM
S0000076,S0000076_A1,Flight,Air India,AI-559,Business,Early Morning,56590.0,13.58,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-559_282051
S0000076,S0000076_A2,Flight,Air India,AI-559,Economy,Early Morning,6314.0,17.25,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-559_170586
S0000076,S0000076_A3,Flight,Air India,AI-559,Business,Early Morning,56590.0,17.67,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-559_280656
S0000076,S0000076_A4,Rail,SF,12628,Standard Sleeper,Early Morning,18852.81,31.3,36255.4,0,1160.17,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_12628_SCI_SBC
S0000077,S0000077_A1,Flight,Air India,AI-540,Business,Night,50969.0,20.42,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-540_210021
S0000077,S0000077_A2,Flight,Air India,AI-762,Economy,Night,5360.0,16.17,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-762_6109
S0000077,S0000077_A3,Flight,Air India,AI-762,Business,Night,59033.0,21.0,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-762_211962
S0000077,S0000077_A4,Rail,Exp,18030,Standard Sleeper,Night,200.82,7.87,386.2,0,12.36,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_18030_BDI_LTT
S0000077,S0000077_A5,Rail,SF,12472,Standard Sleeper,Night,703.4,21.17,1352.7,0,43.29,0.65,0.1,0.03,canonical_train_routes.parquet,train_12472_BHD_BDTS
S0000078,S0000078_A1,Flight,Air India,AI-635,Business,Early Morning,54608.0,13.0,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-635_230803
S0000078,S0000078_A2,Flight,Vistara,UK-928,Business,Early Morning,62448.0,13.92,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-928_231271
S0000078,S0000078_A3,Flight,Air India,AI-635,Economy,Early Morning,11837.0,14.67,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-635_53607
S0000078,S0000078_A4,Rail,SF,12976,2-Tier AC,Night,80328.34,38.5,36816.9,0,1178.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12976_KRLS_Y
S0000079,S0000079_A1,Flight,Air India,AI-888,Economy,Evening,4173.0,24.33,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-888_73067
S0000079,S0000079_A2,Flight,Vistara,UK-853,Economy,Evening,3334.0,17.08,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-853_74373
S0000079,S0000079_A3,Rail,Drnt,12264,Premium Standard Sleeper,Evening,347.94,7.42,535.3,0,17.13,0.65,0.1,0.03,canonical_train_routes.parquet,train_12264_KRLS_SCH
S0000080,S0000080_A1,Flight,AirAsia,I5-582,Economy,Morning,5953.0,5.83,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-582_120910
S0000080,S0000080_A2,Rail,SF,12101,2-Tier AC,Morning,4513.17,18.0,2039.3,0,65.26,0.65,0.1,0.03,canonical_train_routes.parquet,train_12101_HWHG_BDI
S0000081,S0000081_A1,Flight,Vistara,UK-910,Business,Evening,53645.0,5.33,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-910_241545
S0000081,S0000081_A2,Flight,Indigo,6E-5217,Economy,Evening,2901.0,1.33,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5217_73597
S0000081,S0000081_A3,Flight,Vistara,UK-853,Economy,Evening,3334.0,17.08,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-853_74980
S0000081,S0000081_A4,Rail,SF,12921,Standard Sleeper,Evening,122.51,3.85,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_12921_BDTS_SCH
S0000082,S0000082_A1,Flight,GO FIRST,G8-602,Economy,Afternoon,5102.0,10.58,834.4,2,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-602_57211
S0000082,S0000082_A2,Rail,Exp,16331,3-Tier AC,Afternoon,1634.96,22.03,1074.3,0,34.38,0.65,0.1,0.03,canonical_train_routes.parquet,train_16331_DR_CSDR
