traveller_id,session_id,alternative_id,persona_type,mode,origin_city,destination_city,departure_window,trip_purpose,party_size,lead_days,chosen,rank,choice_probability,utility,raw_cost,raw_duration,raw_distance,cost_score,time_score,reliability_score,comfort_score,transfer_count,transfer_score,carbon_estimate_kg,carbon_score,departure_fit,source_dataset,source_record_id
T000007,S0000025,S0000025_A4,Cost-Sensitive Commuter,Rail,Delhi,Mumbai,Early Morning,Commute,1,44,0,1,0.3559585241849894,0.93419,205.14,7.25,394.5,1.0,1.0,0.909,0.65,0,1.0,12.62,0.9985,1.0,canonical_train_routes.parquet,train_12187_BDI_DR
T000007,S0000025,S0000025_A5,Cost-Sensitive Commuter,Rail,Delhi,Mumbai,Early Morning,Commute,1,44,0,2,0.3069774275432985,0.89718,617.02,7.58,386.5,0.9922,0.957,0.7385,0.65,0,1.0,12.37,1.0,1.0,canonical_train_routes.parquet,train_01102_BDI_LTT
T000007,S0000026,S0000026_A1,Cost-Sensitive Commuter,Flight,Bangalore,Hyderabad,Morning,Commute,1,24,0,1,0.47101000650906427,0.7627,56588.0,9.0,456.1,0.0,1.0,0.971,0.95,1,0.5,70.24,1.0,1.0,canonical_flights.parquet,flight_UK-808_258361
T000007,S0000026,S0000026_A2,Cost-Sensitive Commuter,Rail,Bangalore,Hyderabad,Morning,Commute,1,24,1,2,0.3497152804626029,0.68826,22048.94,18.0,42401.8,1.0,0.0,0.909,0.65,0,1.0,1356.86,0.0,1.0,canonical_train_routes.parquet,train_12578_Y_SCKR
T000007,S0000026,S0000026_A3,Cost-Sensitive Commuter,Rail,Bangalore,Hyderabad,Morning,Commute,1,24,0,3,0.17927471302833284,0.52121,54992.52,18.0,37126.7,0.0462,0.0,0.909,0.65,0,1.0,1188.05,0.1312,1.0,canonical_train_routes.parquet,train_12577_Y_SCKR
T000007,S0000027,S0000027_A1,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Afternoon,Commute,2,39,0,2,0.3107184683768469,0.70944,27864.0,2.83,1759.4,0.0,1.0,0.971,0.95,0,1.0,270.95,0.5524,1.0,canonical_flights.parquet,flight_UK-839_222999
T000007,S0000027,S0000027_A2,Cost-Sensitive Commuter,Rail,Delhi,Chennai,Afternoon,Commute,2,39,1,1,0.5108353136731776,0.83373,1702.3,23.75,1119.8,1.0,0.0,0.7498,0.65,0,1.0,35.83,1.0,1.0,canonical_train_routes.parquet,train_15708_BHD_SPJ
T000007,S0000027,S0000027_A3,Cost-Sensitive Commuter,Rail,Delhi,Chennai,Afternoon,Commute,2,39,0,3,0.17844621794997564,0.57079,25997.98,3.58,17535.8,0.0713,0.9641,0.909,0.65,0,1.0,561.15,0.0,1.0,canonical_train_routes.parquet,train_11067-Slip_BDI_MUO
T000007,S0000028,S0000028_A1,Cost-Sensitive Commuter,Flight,Mumbai,Delhi,Night,Commute,1,12,0,4,0.11943313945203238,0.63903,59021.0,12.75,1137.1,0.0,0.0,0.971,0.95,1,0.5,175.11,0.6961,1.0,canonical_flights.parquet,flight_AI-774_229993
T000007,S0000028,S0000028_A2,Cost-Sensitive Commuter,Flight,Mumbai,Delhi,Night,Commute,1,12,1,2,0.35027435270672086,0.90802,2738.0,2.08,1137.1,0.9727,1.0,0.971,0.8,0,1.0,175.11,0.6961,1.0,canonical_flights.parquet,flight_6E-248_49318
T000007,S0000028,S0000028_A3,Cost-Sensitive Commuter,Rail,Mumbai,Delhi,Night,Commute,1,12,0,1,0.3968652142353524,0.93924,1159.39,5.53,394.5,1.0,0.6767,0.909,0.85,0,1.0,12.62,1.0,1.0,canonical_train_routes.parquet,train_12289_DR_BDI
T000007,S0000028,S0000028_A4,Cost-Sensitive Commuter,Rail,Mumbai,Delhi,Night,Commute,1,12,0,3,0.1334272936058943,0.66673,8894.91,11.97,17105.6,0.8663,0.0731,0.909,0.65,0,1.0,547.38,0.0,1.0,canonical_train_routes.parquet,train_12971_BDTS_KDI
T000008,S0000029,S0000029_A1,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Evening,Leisure,1,13,1,1,0.5429538760938262,0.89564,6540.0,13.83,1312.4,0.8586,1.0,0.971,0.8,1,0.5,202.11,1.0,1.0,canonical_flights.parquet,flight_AI-624_22868
T000008,S0000029,S0000029_A2,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Evening,Leisure,1,13,0,2,0.34502758611526096,0.78229,5880.63,22.25,11308.9,1.0,0.0,0.909,0.65,0,1.0,361.88,0.6424,1.0,canonical_train_routes.parquet,train_12330_DLI_SGBA
T000008,S0000029,S0000029_A3,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Evening,Leisure,1,13,0,3,0.11201853779091295,0.50105,10545.08,19.75,20279.0,0.0,0.2969,0.909,0.65,0,1.0,648.93,0.0,1.0,canonical_train_routes.parquet,train_12570_ANVT_LLPR
T000008,S0000030,S0000030_A1,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Evening,Commute,1,6,0,5,0.09413922273052641,0.59035,61049.0,27.17,1312.4,0.0,0.0,0.971,0.95,1,0.5,202.11,0.7223,1.0,canonical_flights.parquet,flight_UK-941_217833
T000008,S0000030,S0000030_A2,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Evening,Commute,1,6,1,2,0.28739419623596674,0.86937,7096.0,7.17,1312.4,0.9158,1.0,0.971,0.8,1,0.5,202.11,0.7223,1.0,canonical_flights.parquet,flight_6E-2032_23083
T000008,S0000030,S0000030_A3,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Evening,Commute,1,6,0,3,0.21514124790335754,0.79698,10081.0,19.42,1312.4,0.8651,0.3875,0.971,0.8,1,0.5,202.11,0.7223,1.0,canonical_flights.parquet,flight_AI-415_22080
T000008,S0000030,S0000030_A4,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Evening,Commute,1,6,0,1,0.29534222816147465,0.87619,2134.79,18.4,948.3,1.0,0.4385,0.909,0.65,0,1.0,30.35,1.0,1.0,canonical_train_routes.parquet,train_12920_BHD_LMNR
T000008,S0000030,S0000030_A5,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Evening,Commute,1,6,0,4,0.10798310496867461,0.62465,30057.92,19.75,20279.0,0.526,0.371,0.909,0.65,0,1.0,648.93,0.0,1.0,canonical_train_routes.parquet,train_12570_ANVT_LLPR
T000008,S0000031,S0000031_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Morning,Business,1,3,1,2,0.24192791978941605,0.80407,4099.0,7.92,622.7,0.6229,0.6047,0.971,0.8,1,0.5,95.9,1.0,1.0,canonical_flights.parquet,flight_UK-960_77220
T000008,S0000031,S0000031_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Morning,Business,1,3,0,1,0.4600429384945074,0.96474,2901.0,1.33,622.7,1.0,1.0,0.971,0.8,0,1.0,95.9,1.0,1.0,canonical_flights.parquet,flight_6E-5312_76341
T000008,S0000031,S0000031_A3,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Morning,Business,1,3,0,3,0.23409331775376416,0.79584,4325.0,6.67,622.7,0.5517,0.6797,0.971,0.8,1,0.5,95.9,1.0,1.0,canonical_flights.parquet,flight_G8-327_75632
T000008,S0000031,S0000031_A4,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Morning,Business,1,3,0,4,0.06393582396231233,0.47138,6077.78,18.0,4076.2,0.0,0.0,0.909,0.65,0,1.0,130.44,0.0,1.0,canonical_train_routes.parquet,train_16311_KLMG_SCH
T000008,S0000032,S0000032_A1,Cost-Sensitive Commuter,Flight,Mumbai,Bangalore,Early Morning,Leisure,1,32,0,2,0.35533236597842477,0.72243,4056.0,7.08,834.4,0.8262,0.74,0.971,0.8,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_6E-5209_57178
T000008,S0000032,S0000032_A2,Cost-Sensitive Commuter,Flight,Mumbai,Bangalore,Early Morning,Leisure,1,32,1,3,0.24252228272133583,0.62694,20684.0,1.83,834.4,0.0,1.0,0.971,0.95,0,1.0,128.5,0.0,1.0,canonical_flights.parquet,flight_UK-851_233607
T000008,S0000032,S0000032_A3,Cost-Sensitive Commuter,Rail,Mumbai,Bangalore,Early Morning,Leisure,1,32,0,1,0.4021453513002394,0.75337,558.58,22.02,1074.2,1.0,0.0,0.909,0.65,0,1.0,34.37,1.0,0.5044,canonical_train_routes.parquet,train_16339_DR_CSDR
T000009,S0000033,S0000033_A1,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Afternoon,Commute,1,29,1,3,0.2342666966370708,0.79645,2098.0,2.17,1265.6,0.976,1.0,0.971,0.8,0,1.0,194.9,0.0,1.0,canonical_flights.parquet,flight_G8-7555_31461
T000009,S0000033,S0000033_A2,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Afternoon,Commute,1,29,0,4,0.07139159858729767,0.49938,51697.0,16.33,1265.6,0.0,0.0,0.971,0.95,1,0.5,194.9,0.0,1.0,canonical_flights.parquet,flight_UK-933_221961
T000009,S0000033,S0000033_A3,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Afternoon,Commute,1,29,0,2,0.33691147001139554,0.88729,879.57,14.55,563.9,1.0,0.1257,0.909,0.65,0,1.0,18.04,1.0,1.0,canonical_train_routes.parquet,train_13040_DLI_ASCE
T000009,S0000033,S0000033_A4,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Afternoon,Commute,1,29,0,1,0.35743023476423597,0.90207,987.17,10.02,636.6,0.9979,0.4456,0.909,0.65,0,1.0,20.37,0.9868,1.0,canonical_train_routes.parquet,train_12406_NZM_SCI
T000009,S0000034,S0000034_A1,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Business,1,36,1,2,0.3586968611032422,0.89736,5549.0,6.5,1265.6,1.0,0.406,0.971,0.8,1,0.5,194.9,1.0,1.0,canonical_flights.parquet,flight_UK-975_31081
T000009,S0000034,S0000034_A2,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Business,1,36,0,3,0.16323610239847064,0.70054,53937.0,4.75,1265.6,0.0,0.6553,0.971,0.95,1,0.5,194.9,1.0,1.0,canonical_flights.parquet,flight_UK-943_219538
T000009,S0000034,S0000034_A3,Cost-Sensitive Commuter,Flight,Delhi,Hyderabad,Early Morning,Business,1,36,0,1,0.3615779449617379,0.89936,24056.0,2.33,1265.6,0.6175,1.0,0.971,0.95,0,1.0,194.9,1.0,1.0,canonical_flights.parquet,flight_UK-829_221676
T000009,S0000034,S0000034_A4,Cost-Sensitive Commuter,Rail,Delhi,Hyderabad,Early Morning,Business,1,36,0,4,0.11648909153654917,0.61619,26288.8,9.35,17732.3,0.5714,0.0,0.909,0.65,0,1.0,567.43,0.0,1.0,canonical_train_routes.parquet,train_11057_BDI_SCI
T000009,S0000035,S0000035_A1,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Early Morning,Commute,1,6,0,4,0.08438763324953427,0.52902,57992.0,14.17,1759.4,0.0,0.5433,0.971,0.95,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_UK-975_224268
T000009,S0000035,S0000035_A2,Cost-Sensitive Commuter,Flight,Delhi,Chennai,Early Morning,Commute,1,6,0,3,0.16308325958355657,0.69373,4149.0,26.33,1759.4,0.9303,0.0,0.971,0.8,1,0.5,270.95,0.0,1.0,canonical_flights.parquet,flight_SG-191_39073
T000009,S0000035,S0000035_A3,Cost-Sensitive Commuter,Rail,Delhi,Chennai,Early Morning,Commute,1,6,0,1,0.42807604943207933,0.93499,114.61,3.95,220.4,1.0,1.0,0.909,0.65,0,1.0,7.05,1.0,1.0,canonical_train_routes.parquet,train_12149_BDI_MUO
T000009,S0000035,S0000035_A4,Cost-Sensitive Commuter,Rail,Delhi,Chennai,Early Morning,Commute,1,6,1,2,0.32445305773482985,0.8657,574.29,24.35,1104.4,0.9921,0.0885,0.909,0.65,0,1.0,35.34,0.8928,1.0,canonical_train_routes.parquet,train_18238_NZM_TMR
T000009,S0000036,S0000036_A1,Cost-Sensitive Commuter,Flight,Kolkata,Mumbai,Afternoon,Commute,1,36,0,5,0.138613299633432,0.66187,62591.0,8.5,1665.7,0.0,1.0,0.971,0.95,1,0.5,256.52,0.6525,1.0,canonical_flights.parquet,flight_UK-778_265166
T000009,S0000036,S0000036_A2,Cost-Sensitive Commuter,Flight,Kolkata,Mumbai,Afternoon,Commute,1,36,0,3,0.15737760406457663,0.69361,50271.0,17.58,1665.7,0.2109,0.6904,0.971,0.95,1,0.5,256.52,0.6525,1.0,canonical_flights.parquet,flight_AI-768_266443
T000009,S0000036,S0000036_A3,Cost-Sensitive Commuter,Flight,Kolkata,Mumbai,Afternoon,Commute,1,36,0,2,0.27200162460846483,0.8304,14312.0,9.5,1665.7,0.8264,0.9659,0.971,0.8,1,0.5,256.52,0.6525,1.0,canonical_flights.parquet,flight_6E-6021_128195
T000009,S0000036,S0000036_A4,Cost-Sensitive Commuter,Rail,Kolkata,Mumbai,Afternoon,Commute,1,36,0,4,0.141645582405813,0.66728,10157.63,32.67,19533.9,0.8975,0.1759,0.7385,0.65,0,1.0,625.08,0.0,1.0,canonical_train_routes.parquet,train_15612_HWH_LTT
T000009,S0000036,S0000036_A5,Cost-Sensitive Commuter,Rail,Kolkata,Mumbai,Afternoon,Commute,1,36,1,1,0.2903618892877136,0.84673,4169.39,37.83,1881.6,1.0,0.0,0.7385,0.65,0,1.0,60.21,1.0,1.0,canonical_train_routes.parquet,train_18030_SHM_LTT
T000010,S0000037,S0000037_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Early Morning,Commute,1,8,1,3,0.18838969155473953,0.74695,10058.0,9.5,622.7,0.7867,0.5659,0.971,0.8,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_UK-930_72205
T000010,S0000037,S0000037_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Early Morning,Commute,1,8,0,4,0.0813168006207296,0.53691,45693.0,16.5,622.7,0.0,0.0,0.971,0.95,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_AI-635_240527
T000010,S0000037,S0000037_A3,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Early Morning,Commute,1,8,0,5,0.0813168006207296,0.53691,45693.0,16.5,622.7,0.0,0.0,0.971,0.95,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_AI-635_240302
T000010,S0000037,S0000037_A4,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Early Morning,Commute,1,8,0,2,0.26557907879592285,0.8328,1220.42,13.25,794.2,0.9817,0.2627,0.909,0.65,0,1.0,25.41,0.7978,1.0,canonical_train_routes.parquet,train_11067_LTT_SCKR
T000010,S0000037,S0000037_A5,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Early Morning,Commute,1,8,0,1,0.38339762840787833,0.92459,393.69,4.13,235.6,1.0,1.0,0.909,0.65,0,1.0,7.54,1.0,1.0,canonical_train_routes.parquet,train_19011_BDTS_SCH
T000010,S0000038,S0000038_A1,Cost-Sensitive Commuter,Flight,Chennai,Mumbai,Evening,Commute,1,1,0,2,0.3654468961501208,0.64786,49553.0,17.17,1033.5,0.0,0.0,0.971,0.95,1,0.5,159.16,1.0,1.0,canonical_flights.parquet,flight_AI-539_293006
T000010,S0000038,S0000038_A2,Cost-Sensitive Commuter,Rail,Chennai,Mumbai,Evening,Commute,1,1,1,1,0.6345531038498792,0.78581,39138.11,10.48,17922.3,1.0,1.0,0.7385,0.65,0,1.0,573.51,0.0,1.0,canonical_train_routes.parquet,train_12564_MUO_LTT
T000010,S0000039,S0000039_A1,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Morning,Business,1,2,0,2,0.21630750270389287,0.7065,59929.0,7.33,1312.4,0.0,1.0,0.971,0.95,1,0.5,202.11,0.7335,1.0,canonical_flights.parquet,flight_UK-927_217961
T000010,S0000039,S0000039_A2,Cost-Sensitive Commuter,Flight,Delhi,Kolkata,Morning,Business,1,2,0,3,0.18333975549579015,0.66516,57405.0,19.5,1312.4,0.0464,0.4069,0.971,0.95,1,0.5,202.11,0.7335,1.0,canonical_flights.parquet,flight_AI-506_216799
T000010,S0000039,S0000039_A3,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Morning,Business,1,2,1,1,0.4176572077489499,0.87099,5531.38,27.85,1998.9,1.0,0.0,0.909,0.85,0,1.0,63.96,1.0,1.0,canonical_train_routes.parquet,train_12432_NZM_SHMI
T000010,S0000039,S0000039_A4,Cost-Sensitive Commuter,Rail,Delhi,Kolkata,Morning,Business,1,2,0,4,0.18269553405136713,0.66428,26978.04,18.0,18198.0,0.6057,0.48,0.8463,0.65,0,1.0,582.34,0.0,1.0,canonical_train_routes.parquet,train_12321_PI_HWH
T000010,S0000040,S0000040_A1,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Night,Commute,3,33,0,2,0.26313106799543196,0.72511,6479.0,24.33,622.7,0.9054,0.0,0.971,0.8,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_AI-774_75557
T000010,S0000040,S0000040_A2,Cost-Sensitive Commuter,Flight,Mumbai,Hyderabad,Night,Commute,3,33,0,3,0.15247677135101934,0.5887,64700.0,12.5,622.7,0.0,0.5871,0.971,0.95,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_UK-988_241512
T000010,S0000040,S0000040_A3,Cost-Sensitive Commuter,Rail,Mumbai,Hyderabad,Night,Commute,3,33,1,1,0.5843921606535487,0.92459,393.69,4.18,235.6,1.0,1.0,0.909,0.65,0,1.0,7.54,1.0,1.0,canonical_train_routes.parquet,train_19039_BDTS_SCH
T000011,S0000041,S0000041_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Mumbai,Early Morning,Family / Personal,1,48,0,2,0.22849818705628117,0.65681,4611.0,1.33,622.7,0.2111,1.0,0.971,0.8,0,1.0,95.9,0.0,1.0,canonical_flights.parquet,flight_6E-5358_158799
T000011,S0000041,S0000041_A2,Cost-Sensitive Commuter,Flight,Hyderabad,Mumbai,Early Morning,Family / Personal,1,48,1,3,0.11918635495139886,0.4941,5815.0,14.75,622.7,0.0,0.0,0.971,0.8,1,0.5,95.9,0.0,1.0,canonical_flights.parquet,flight_AI-9893_165615
T000011,S0000041,S0000041_A3,Cost-Sensitive Commuter,Rail,Hyderabad,Mumbai,Early Morning,Family / Personal,1,48,0,1,0.65231545799232,0.91906,112.79,6.28,216.9,1.0,0.6311,0.909,0.65,0,1.0,6.94,1.0,1.0,canonical_train_routes.parquet,train_59440_SCH_BVI
T000011,S0000042,S0000042_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Kolkata,Morning,Commute,1,27,0,3,0.17643258091623687,0.69112,9079.0,8.33,1207.2,0.2069,0.6834,0.971,0.8,1,0.5,185.91,0.7408,1.0,canonical_flights.parquet,flight_UK-874_174153
T000011,S0000042,S0000042_A2,Cost-Sensitive Commuter,Flight,Hyderabad,Kolkata,Morning,Commute,1,27,0,2,0.24993948425731957,0.77819,5019.0,8.0,1207.2,0.5753,0.7067,0.971,0.8,1,0.5,185.91,0.7408,1.0,canonical_flights.parquet,flight_AI-515_172579
T000011,S0000042,S0000042_A3,Cost-Sensitive Commuter,Rail,Hyderabad,Kolkata,Morning,Commute,1,27,0,4,0.0846003856903653,0.50737,11358.83,18.0,21843.9,0.0,0.0,0.909,0.65,0,1.0,699.0,0.0,1.0,canonical_train_routes.parquet,train_12317_SCY_SDAH
T000011,S0000042,S0000042_A4,Cost-Sensitive Commuter,Rail,Hyderabad,Kolkata,Morning,Commute,1,27,1,1,0.4890275491360783,0.94599,338.48,3.85,198.3,1.0,1.0,0.909,0.65,0,1.0,6.35,1.0,1.0,canonical_train_routes.parquet,train_12477_SCPD_JAT
T000011,S0000043,S0000043_A1,Cost-Sensitive Commuter,Flight,Bangalore,Delhi,Evening,Commute,1,15,0,2,0.3520184720941859,0.77883,42521.0,12.17,1708.8,0.2682,1.0,0.971,0.95,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_UK-850_246934
T000011,S0000043,S0000043_A2,Cost-Sensitive Commuter,Rail,Bangalore,Delhi,Evening,Commute,1,15,0,3,0.11172982181338985,0.49193,54655.96,39.25,36899.3,0.0,0.0,0.8283,0.65,0,1.0,1180.78,0.0,1.0,canonical_train_routes.parquet,train_12627_SBC_NDLS
T000011,S0000043,S0000043_A3,Cost-Sensitive Commuter,Rail,Bangalore,Delhi,Evening,Commute,1,15,1,1,0.5362517060924242,0.88406,9407.06,18.05,18090.5,1.0,0.7829,0.909,0.65,0,1.0,578.9,0.6559,1.0,canonical_train_routes.parquet,train_17307_YPR_KLM
T000011,S0000044,S0000044_A1,Cost-Sensitive Commuter,Flight,Delhi,Mumbai,Evening,Commute,1,17,0,3,0.16338634188385984,0.70213,4381.0,18.33,1137.1,0.8978,0.0,0.971,0.8,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_UK-637_7538
T000011,S0000044,S0000044_A2,Cost-Sensitive Commuter,Flight,Delhi,Mumbai,Evening,Commute,1,17,0,4,0.0800552956817844,0.52378,41113.0,16.42,1137.1,0.0,0.1918,0.971,0.95,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_AI-544_209785
T000011,S0000044,S0000044_A3,Cost-Sensitive Commuter,Rail,Delhi,Mumbai,Evening,Commute,1,17,0,1,0.38034456502253255,0.91337,200.98,8.37,386.5,1.0,1.0,0.7385,0.65,0,1.0,12.37,1.0,1.0,canonical_train_routes.parquet,train_11062_BDI_LTT
T000011,S0000044,S0000044_A4,Cost-Sensitive Commuter,Rail,Delhi,Mumbai,Evening,Commute,1,17,1,2,0.3762137974118233,0.91064,617.02,8.42,386.5,0.9898,0.995,0.7385,0.65,0,1.0,12.37,1.0,1.0,canonical_train_routes.parquet,train_11016_BDI_LTT
T000012,S0000045,S0000045_A1,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Night,Leisure,1,32,0,5,0.1012748127812218,0.61059,23898.0,2.08,1033.5,0.0,1.0,0.971,0.95,0,1.0,159.16,0.0,1.0,canonical_flights.parquet,flight_UK-827_243531
T000012,S0000045,S0000045_A2,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Night,Leisure,1,32,0,3,0.2185200430356881,0.80285,3000.0,2.08,1033.5,0.9256,1.0,0.971,0.8,0,1.0,159.16,0.0,1.0,canonical_flights.parquet,flight_G8-303_79224
T000012,S0000045,S0000045_A3,Cost-Sensitive Commuter,Flight,Mumbai,Chennai,Night,Leisure,1,32,1,4,0.15224906121099271,0.71251,3998.0,11.17,1033.5,0.8814,0.3895,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_UK-986_80537
T000012,S0000045,S0000045_A4,Cost-Sensitive Commuter,Rail,Mumbai,Chennai,Night,Leisure,1,32,0,2,0.251669757124179,0.83816,1943.61,16.97,860.6,0.9723,0.0,0.909,0.65,0,1.0,27.54,1.0,1.0,canonical_train_routes.parquet,train_18029_LTT_TMR
T000012,S0000045,S0000045_A5,Cost-Sensitive Commuter,Rail,Mumbai,Chennai,Night,Leisure,1,32,0,1,0.2762863258479184,0.86149,1319.13,14.42,860.9,1.0,0.1713,0.909,0.65,0,1.0,27.55,0.9999,1.0,canonical_train_routes.parquet,train_12101_LTT_TMR
T000012,S0000046,S0000046_A1,Cost-Sensitive Commuter,Flight,Delhi,Bangalore,Afternoon,Commute,1,24,0,2,0.41552902674888553,0.94524,4020.0,7.25,1708.8,1.0,0.9204,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_G8-7534_12750
T000012,S0000046,S0000046_A2,Cost-Sensitive Commuter,Flight,Delhi,Bangalore,Afternoon,Commute,1,24,1,1,0.4289551944620549,0.95319,4020.0,6.17,1708.8,1.0,1.0,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_G8-7533_16294
T000012,S0000046,S0000046_A3,Cost-Sensitive Commuter,Rail,Delhi,Bangalore,Afternoon,Commute,1,24,0,3,0.094401076025358,0.57474,26494.38,16.65,17871.2,0.3666,0.2271,0.909,0.65,0,1.0,571.88,0.0222,1.0,canonical_train_routes.parquet,train_06202_KLM_Y
T000012,S0000046,S0000046_A4,Cost-Sensitive Commuter,Rail,Delhi,Bangalore,Afternoon,Commute,1,24,0,4,0.061114702763701734,0.46604,39504.79,19.73,18090.5,0.0,0.0,0.909,0.65,0,1.0,578.9,0.0,1.0,canonical_train_routes.parquet,train_17308_KLM_YPR
T000012,S0000047,S0000047_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Bangalore,Night,Commute,1,9,0,1,0.6904876301884059,0.81962,1776.0,1.25,456.1,1.0,1.0,0.971,0.8,0,1.0,70.24,0.0,1.0,canonical_flights.parquet,flight_6E-6505_170631
T000012,S0000047,S0000047_A2,Cost-Sensitive Commuter,Rail,Hyderabad,Bangalore,Night,Commute,1,9,1,2,0.30951236981159413,0.61902,3122.77,34.07,1401.5,0.0,0.0,0.909,0.65,0,1.0,44.85,1.0,1.0,canonical_train_routes.parquet,train_06502_SCH_SDVL
T000012,S0000048,S0000048_A1,Cost-Sensitive Commuter,Flight,Chennai,Kolkata,Night,Commute,1,34,0,3,0.08807577350150238,0.47496,14014.0,13.17,1385.2,0.0,0.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-824_198646
T000012,S0000048,S0000048_A2,Cost-Sensitive Commuter,Rail,Chennai,Kolkata,Night,Commute,1,34,0,1,0.5483739838660366,0.93215,1011.59,10.08,653.1,1.0,1.0,0.8463,0.65,0,1.0,20.9,1.0,1.0,canonical_train_routes.parquet,train_19305_KMS_HWH
T000012,S0000048,S0000048_A3,Cost-Sensitive Commuter,Rail,Chennai,Kolkata,Night,Commute,1,34,1,2,0.36355024263246094,0.82939,1498.02,12.27,656.2,0.9626,0.2913,0.7249,0.65,0,1.0,21.0,0.9995,1.0,canonical_train_routes.parquet,train_13152_KMS_KOAA
T000013,S0000049,S0000049_A1,Cost-Sensitive Commuter,Flight,Hyderabad,Bangalore,Evening,Commute,2,31,1,2,0.2563093579991796,0.57346,6461.0,23.42,456.1,0.0,1.0,0.971,0.8,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_UK-890_170453
T000013,S0000049,S0000049_A2,Cost-Sensitive Commuter,Rail,Hyderabad,Bangalore,Evening,Commute,2,31,0,1,0.7436906420008204,0.83977,1992.68,31.57,1316.0,1.0,0.0,0.909,0.65,0,1.0,42.11,1.0,1.0,canonical_train_routes.parquet,train_16505_SCH_SDVL
T000013,S0000050,S0000050_A1,Cost-Sensitive Commuter,Flight,Mumbai,Bangalore,Afternoon,Family / Personal,1,30,0,4,0.12485249320075067,0.57346,5691.0,6.0,834.4,0.0,1.0,0.971,0.8,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_6E-711_57415
T000013,S0000050,S0000050_A2,Cost-Sensitive Commuter,Flight,Mumbai,Bangalore,Afternoon,Family / Personal,1,30,0,3,0.1505617028821968,0.62027,5103.0,6.75,834.4,0.1792,0.9532,0.971,0.8,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_6E-5308_53669
T000013,S0000050,S0000050_A3,Cost-Sensitive Commuter,Rail,Mumbai,Bangalore,Afternoon,Family / Personal,1,30,1,1,0.3623653605379519,0.83984,2409.26,22.02,1074.2,1.0,0.0006,0.909,0.65,0,1.0,34.37,1.0,1.0,canonical_train_routes.parquet,train_16339_DR_CSDR
